21743308	gamedata	/ezstate/ai132000.esd
21743308	ezstate	/ezstate/ai132000.esd
21743308	dlc_data	/ezstate/ai132000.esd
21779576	obj	/PrefabEditor/o34_9002.pfbbin
21779576	gamedata	/PrefabEditor/o34_9002.pfbbin
21779576	dlc_data	/PrefabEditor/o34_9002.pfbbin
22218469	obj	/model/obj/o03_9400.bnd
22218469	gamedata	/model/obj/o03_9400.bnd
22218469	dlc_data	/model/obj/o03_9400.bnd
22268994	parts	/model/parts/body/BD_2340_F.bnd
22268994	gamedata	/model/parts/body/BD_2340_F.bnd
22393172	obj	/PrefabEditor/o35_1108.pfbbin
22393172	gamedata	/PrefabEditor/o35_1108.pfbbin
22393172	dlc_data	/PrefabEditor/o35_1108.pfbbin
22406518	obj	/model/obj/o00_9116.bnd
22406518	obj	/TimeAct/obj/o11_5006.tae
22406518	gamedata	/model/obj/o00_9116.bnd
22406518	gamedata	/TimeAct/obj/o11_5006.tae
22406518	dlc_data	/model/obj/o00_9116.bnd
22406518	dlc_data	/TimeAct/obj/o11_5006.tae
23349416	gamedata	/sound/frpg2_c5030.bnd
23349416	dlc_data	/sound/frpg2_c5030.bnd
23349416	chr	/sound/frpg2_c5030.bnd
24280679	obj	/model/obj/o00_9117.bnd
24280679	obj	/TimeAct/obj/o11_5007.tae
24280679	gamedata	/model/obj/o00_9117.bnd
24280679	gamedata	/TimeAct/obj/o11_5007.tae
24280679	dlc_data	/model/obj/o00_9117.bnd
24280679	dlc_data	/TimeAct/obj/o11_5007.tae
25565796	parts	/model/parts/head/HD_3130_M_L.bnd
25565796	gamedata	/model/parts/head/HD_3130_M_L.bnd
26154840	obj	/model/obj/o00_9118.bnd
26154840	obj	/TimeAct/obj/o11_5008.tae
26154840	gamedata	/model/obj/o00_9118.bnd
26154840	gamedata	/TimeAct/obj/o11_5008.tae
26154840	dlc_data	/model/obj/o00_9118.bnd
26154840	dlc_data	/TimeAct/obj/o11_5008.tae
27977243	gamedata	/model/chr/c1460.bnd
27977243	dlc_data	/model/chr/c1460.bnd
27977243	chr	/model/chr/c1460.bnd
28029001	obj	/model/obj/o00_9119.bnd
28029001	obj	/TimeAct/obj/o11_5009.tae
28029001	gamedata	/model/obj/o00_9119.bnd
28029001	gamedata	/TimeAct/obj/o11_5009.tae
28029001	dlc_data	/model/obj/o00_9119.bnd
28029001	dlc_data	/TimeAct/obj/o11_5009.tae
29175444	parts	/model/parts/weapon/WP_2510_M_L.bnd
29175444	gamedata	/model/parts/weapon/WP_2510_M_L.bnd
29405685	obj	/TimeAct/obj/o00_0400.tae
29405685	gamedata	/TimeAct/obj/o00_0400.tae
29405685	dlc_data	/TimeAct/obj/o00_0400.tae
29408636	obj	/PrefabEditor/o04_1100.pfbbin
29408636	gamedata	/PrefabEditor/o04_1100.pfbbin
29408636	dlc_data	/PrefabEditor/o04_1100.pfbbin
29747938	obj	/model/obj/o04_0230.bnd
29747938	gamedata	/model/obj/o04_0230.bnd
29747938	dlc_data	/model/obj/o04_0230.bnd
30282376	obj	/model/obj/o17_2010.bnd
30282376	gamedata	/model/obj/o17_2010.bnd
30282376	dlc_data	/model/obj/o17_2010.bnd
30391128	gamedata	/TimeAct/chr/c129000_sfx.tae
30391128	dlc_data	/TimeAct/chr/c129000_sfx.tae
30391128	chr	/TimeAct/chr/c129000_sfx.tae
30441907	obj	/model/obj/o16_1200.bnd
30441907	gamedata	/model/obj/o16_1200.bnd
30441907	dlc_data	/model/obj/o16_1200.bnd
31296072	gamedata	/model/parts/face/FC_7720_M.bnd
31389822	parts	/model/parts/body/BD_7710_M_L.bnd
31389822	gamedata	/model/parts/body/BD_7710_M_L.bnd
31604085	parts	/model/parts/head/HD_1490_F.bnd
31604085	gamedata	/model/parts/head/HD_1490_F.bnd
32156537	obj	/model/obj/o17_2011.bnd
32156537	gamedata	/model/obj/o17_2011.bnd
32156537	dlc_data	/model/obj/o17_2011.bnd
33463270	obj	/model/obj/o00_2290.bnd
33463270	gamedata	/model/obj/o00_2290.bnd
33463270	dlc_data	/model/obj/o00_2290.bnd
33604460	map	/param/HitGroupParam_m10_23_00_00.param
33604460	gamedata	/param/HitGroupParam_m10_23_00_00.param
33893667	parts	/model/parts/head/HD_1230_M_L.bnd
33893667	gamedata	/model/parts/head/HD_1230_M_L.bnd
35068822	obj	/PrefabEditor/o37_1180.pfbbin
35068822	gamedata	/PrefabEditor/o37_1180.pfbbin
35068822	dlc_data	/PrefabEditor/o37_1180.pfbbin
35388121	parts	/model/parts/body/BD_2340_M.bnd
35388121	gamedata	/model/parts/body/BD_2340_M.bnd
35984686	gamedata	/model/map/h50_36_00_00.hkxbdt
35984686	map	/model/map/h50_36_00_00.hkxbdt
35984818	map	/model/map/h50_36_00_00.hkxbhd
35984818	gamedata	/model/map/h50_36_00_00.hkxbhd
36620150	parts	/model/parts/leg/LG_2480_F.bnd
36620150	gamedata	/model/parts/leg/LG_2480_F.bnd
36784284	parts	/model/parts/arm/AM_2480_F_L.bnd
36784284	gamedata	/model/parts/arm/AM_2480_F_L.bnd
37705388	parts	/model/parts/body/BD_9906_F_L.bnd
37705388	gamedata	/model/parts/body/BD_9906_F_L.bnd
39618232	parts	/model/parts/weapon/WP_1690_M_L.bnd
39618232	gamedata	/model/parts/weapon/WP_1690_M_L.bnd
40401138	parts	/model/parts/body/BD_1090_M.bnd
40401138	gamedata	/model/parts/body/BD_1090_M.bnd
41091064	gamedata	/TimeAct/chr/c102150_pl.tae
41091064	dlc_data	/TimeAct/chr/c102150_pl.tae
41091064	chr	/TimeAct/chr/c102150_pl.tae
41832610	parts	/model/parts/body/BD_6890_M_L.bnd
41832610	gamedata	/model/parts/body/BD_6890_M_L.bnd
43634368	parts	/model/parts/shield/SD_1830_M.bnd
43634368	gamedata	/model/parts/shield/SD_1830_M.bnd
43985653	gamedata	/sound/frpg2_c3240.bnd
43985653	dlc_data	/sound/frpg2_c3240.bnd
43985653	chr	/sound/frpg2_c3240.bnd
44117871	parts	/model/parts/weapon/WP_1940_M_A.bnd
44117871	gamedata	/model/parts/weapon/WP_1940_M_A.bnd
44117871	dlc_data	/model/parts/weapon/WP_1940_M_A.bnd
44125367	parts	/model/parts/arm/AM_6510_F.bnd
44125367	gamedata	/model/parts/arm/AM_6510_F.bnd
44723212	parts	/model/parts/head/HD_1490_M.bnd
44723212	gamedata	/model/parts/head/HD_1490_M.bnd
44761360	gamedata	/TimeAct/chr/c107000_snd.tae
44761360	dlc_data	/TimeAct/chr/c107000_snd.tae
44761360	chr	/TimeAct/chr/c107000_snd.tae
46345960	gamedata	/TimeAct/chr/c313020_pl.tae
46345960	dlc_data	/TimeAct/chr/c313020_pl.tae
46345960	chr	/TimeAct/chr/c313020_pl.tae
46645314	gamedata	/TimeAct/chr/c148010_sfx.tae
46645314	dlc_data	/TimeAct/chr/c148010_sfx.tae
46645314	chr	/TimeAct/chr/c148010_sfx.tae
46728568	parts	/model/parts/weapon/WP_1060_M_A.bnd
46728568	gamedata	/model/parts/weapon/WP_1060_M_A.bnd
46728568	dlc_data	/model/parts/weapon/WP_1060_M_A.bnd
46860365	parts	/model/parts/weapon/WP_7010_M_A.bnd
46860365	gamedata	/model/parts/weapon/WP_7010_M_A.bnd
46860365	dlc_data	/model/parts/weapon/WP_7010_M_A.bnd
47289873	obj	/PrefabEditor/o17_3000.pfbbin
47289873	gamedata	/PrefabEditor/o17_3000.pfbbin
47289873	dlc_data	/PrefabEditor/o17_3000.pfbbin
47380612	map	/param/EventLocation_m20_26_00_00.param
47380612	gamedata	/param/EventLocation_m20_26_00_00.param
47946066	obj	/PrefabEditor/o16_1040.pfbbin
47946066	gamedata	/PrefabEditor/o16_1040.pfbbin
47946066	dlc_data	/PrefabEditor/o16_1040.pfbbin
48854616	map	/model/map/e20_26_00_00.envbnd.dcx
48854616	gamedata	/model/map/e20_26_00_00.envbnd.dcx
49563254	parts	/model/parts/shield/SD_1240_M_L.bnd
49563254	gamedata	/model/parts/shield/SD_1240_M_L.bnd
49739277	parts	/model/parts/leg/LG_2480_M.bnd
49739277	gamedata	/model/parts/leg/LG_2480_M.bnd
50759082	obj	/model/obj/o18_1030.bnd
50759082	gamedata	/model/obj/o18_1030.bnd
50759082	dlc_data	/model/obj/o18_1030.bnd
50958801	parts	/model/parts/leg/LG_7680_F.bnd
50958801	gamedata	/model/parts/leg/LG_7680_F.bnd
51045222	obj	/PrefabEditor/o36_9110.pfbbin
51045222	gamedata	/PrefabEditor/o36_9110.pfbbin
51045222	dlc_data	/PrefabEditor/o36_9110.pfbbin
51572988	parts	/model/parts/weapon/WP_2540_M.bnd
51572988	gamedata	/model/parts/weapon/WP_2540_M.bnd
52255949	obj	/PrefabEditor/o36_9058.pfbbin
52255949	gamedata	/PrefabEditor/o36_9058.pfbbin
52255949	dlc_data	/PrefabEditor/o36_9058.pfbbin
52599095	parts	/model/parts/arm/AM_2080_M_L.bnd
52599095	gamedata	/model/parts/arm/AM_2080_M_L.bnd
53649050	gamedata	/TimeAct/chr/c154000_sfx.tae
53649050	dlc_data	/TimeAct/chr/c154000_sfx.tae
53649050	chr	/TimeAct/chr/c154000_sfx.tae
56586005	parts	/model/parts/weapon/WP_1290_M.bnd
56586005	gamedata	/model/parts/weapon/WP_1290_M.bnd
56988831	obj	/TimeAct/obj/o17_9090.tae
56988831	gamedata	/TimeAct/obj/o17_9090.tae
56988831	dlc_data	/TimeAct/obj/o17_9090.tae
57244494	parts	/model/parts/arm/AM_6510_M.bnd
57244494	gamedata	/model/parts/arm/AM_6510_M.bnd
59081167	parts	/model/parts/body/BD_1230_F.bnd
59081167	gamedata	/model/parts/body/BD_1230_F.bnd
59288109	gamedata	/ezstate/ai118010.esd
59288109	ezstate	/ezstate/ai118010.esd
59288109	dlc_data	/ezstate/ai118010.esd
62516012	parts	/model/parts/body/BD_9912_M_L.bnd
62516012	gamedata	/model/parts/body/BD_9912_M_L.bnd
62547784	obj	/model/obj/o10_5230.bnd
62547784	obj	/TimeAct/obj/o21_1120.tae
62547784	gamedata	/model/obj/o10_5230.bnd
62547784	gamedata	/TimeAct/obj/o21_1120.tae
62547784	dlc_data	/model/obj/o10_5230.bnd
62547784	dlc_data	/TimeAct/obj/o21_1120.tae
62905318	obj	/PrefabEditor/o24_1100.pfbbin
62905318	gamedata	/PrefabEditor/o24_1100.pfbbin
62905318	dlc_data	/PrefabEditor/o24_1100.pfbbin
63082222	obj	/model/obj/o23_7010.bnd
63082222	gamedata	/model/obj/o23_7010.bnd
63082222	dlc_data	/model/obj/o23_7010.bnd
63149967	parts	/model/parts/weapon/WP_4150_M.bnd
63149967	gamedata	/model/parts/weapon/WP_4150_M.bnd
63516107	parts	/model/parts/weapon/WP_3210_M_A.bnd
63516107	gamedata	/model/parts/weapon/WP_3210_M_A.bnd
63516107	dlc_data	/model/parts/weapon/WP_3210_M_A.bnd
63743537	obj	/model/obj/o36_1110.bnd
63743537	gamedata	/model/obj/o36_1110.bnd
63743537	dlc_data	/model/obj/o36_1110.bnd
64077928	parts	/model/parts/leg/LG_7680_M.bnd
64077928	gamedata	/model/parts/leg/LG_7680_M.bnd
64733642	parts	/model/parts/weapon/WP_1940_M_L.bnd
64733642	gamedata	/model/parts/weapon/WP_1940_M_L.bnd
64956383	obj	/model/obj/o23_7011.bnd
64956383	gamedata	/model/obj/o23_7011.bnd
64956383	dlc_data	/model/obj/o23_7011.bnd
65631024	parts	/model/parts/weapon/WP_4290_M_A.bnd
65631024	gamedata	/model/parts/weapon/WP_4290_M_A.bnd
65631024	dlc_data	/model/parts/weapon/WP_4290_M_A.bnd
66081880	map	/param/IntrudePointParam_m10_33_00_00.param
66081880	gamedata	/param/IntrudePointParam_m10_33_00_00.param
66830544	obj	/model/obj/o23_7012.bnd
66830544	gamedata	/model/obj/o23_7012.bnd
66830544	dlc_data	/model/obj/o23_7012.bnd
67344339	parts	/model/parts/weapon/WP_1060_M_L.bnd
67344339	gamedata	/model/parts/weapon/WP_1060_M_L.bnd
67476136	parts	/model/parts/weapon/WP_7010_M_L.bnd
67476136	gamedata	/model/parts/weapon/WP_7010_M_L.bnd
67506080	gamedata	/Menu/Text/Spanish/bloodmes/m10_18_00_00.fmg
67506080	dlc_data	/Menu/Text/Spanish/bloodmes/m10_18_00_00.fmg
67883795	parts	/model/parts/head/HD_9908_M_L.bnd
67883795	gamedata	/model/parts/head/HD_9908_M_L.bnd
68019282	gamedata	/TimeAct/chr/c132000_snd.tae
68019282	dlc_data	/TimeAct/chr/c132000_snd.tae
68019282	chr	/TimeAct/chr/c132000_snd.tae
68613743	gamedata	/ezstate/ai763010.esd
68613743	ezstate	/ezstate/ai763010.esd
68613743	dlc_data	/ezstate/ai763010.esd
68690488	map	/param/NpcTalkParam_m10_19_00_00.param
68690488	gamedata	/param/NpcTalkParam_m10_19_00_00.param
68899948	obj	/PrefabEditor/o32_9031.pfbbin
68899948	gamedata	/PrefabEditor/o32_9031.pfbbin
68899948	dlc_data	/PrefabEditor/o32_9031.pfbbin
69481368	gamedata	/model/map/h50_38_00_00.hkxbdt
69481368	map	/model/map/h50_38_00_00.hkxbdt
69481500	map	/model/map/h50_38_00_00.hkxbhd
69481500	gamedata	/model/map/h50_38_00_00.hkxbhd
69558717	parts	/model/parts/body/BD_6260_M_L.bnd
69558717	gamedata	/model/parts/body/BD_6260_M_L.bnd
69713929	parts	/model/parts/weapon/WP_7010_M.bnd
69713929	gamedata	/model/parts/weapon/WP_7010_M.bnd
70213777	gamedata	/TimeAct/chr/c149000_pl.tae
70213777	dlc_data	/TimeAct/chr/c149000_pl.tae
70213777	chr	/TimeAct/chr/c149000_pl.tae
70627357	obj	/PrefabEditor/o00_0700.pfbbin
70627357	gamedata	/PrefabEditor/o00_0700.pfbbin
70627357	dlc_data	/PrefabEditor/o00_0700.pfbbin
70924656	parts	/model/parts/weapon/WP_6490_M.bnd
70924656	gamedata	/model/parts/weapon/WP_6490_M.bnd
70995048	parts	/model/parts/leg/LG_7550_F_L.bnd
70995048	gamedata	/model/parts/leg/LG_7550_F_L.bnd
71198291	obj	/PrefabEditor/o21_1050.pfbbin
71198291	gamedata	/PrefabEditor/o21_1050.pfbbin
71198291	dlc_data	/PrefabEditor/o21_1050.pfbbin
71698579	parts	/model/parts/head/HD_7690_M_L.bnd
71698579	gamedata	/model/parts/head/HD_7690_M_L.bnd
72063974	gamedata	/model/chr/c7510.texbnd
72063974	dlc_data	/model/chr/c7510.texbnd
72063974	chr	/model/chr/c7510.texbnd
72144700	gamedata	/model/parts/Face/FG_7005_M_FG.bnd
72200294	parts	/model/parts/body/BD_1230_M.bnd
72200294	gamedata	/model/parts/body/BD_1230_M.bnd
72662976	obj	/PrefabEditor/o19_1052.pfbbin
72662976	gamedata	/PrefabEditor/o19_1052.pfbbin
72662976	dlc_data	/PrefabEditor/o19_1052.pfbbin
73432323	parts	/model/parts/leg/LG_1370_F.bnd
73432323	gamedata	/model/parts/leg/LG_1370_F.bnd
74373578	parts	/model/parts/arm/AM_2540_F.bnd
74373578	gamedata	/model/parts/arm/AM_2540_F.bnd
74463830	gamedata	/menu/Text/Russian/TitleMenu.fmg
74598048	map	/param/HitGroupParam_m20_26_00_00.param
74598048	gamedata	/param/HitGroupParam_m20_26_00_00.param
75090266	gamedata	/TimeAct/chr/c744000_pl.tae
75090266	dlc_data	/TimeAct/chr/c744000_pl.tae
75090266	chr	/TimeAct/chr/c744000_pl.tae
76174790	map	/param/MapTargetDirParam_m10_32_00_00.param
76174790	gamedata	/param/MapTargetDirParam_m10_32_00_00.param
76218401	gamedata	/Menu/Text/Italian/talk/m20_11_00_00.fmg
76218401	dlc_data	/Menu/Text/Italian/talk/m20_11_00_00.fmg
76235274	parts	/model/parts/leg/LG_2020_M_L.bnd
76235274	gamedata	/model/parts/leg/LG_2020_M_L.bnd
76522368	parts	/model/parts/head/HD_1630_M.bnd
76522368	gamedata	/model/parts/head/HD_1630_M.bnd
76684963	gamedata	/model/chr/c3260.bnd
76684963	dlc_data	/model/chr/c3260.bnd
76684963	chr	/model/chr/c3260.bnd
76690774	obj	/model/obj/o36_9300.bnd
76690774	gamedata	/model/obj/o36_9300.bnd
76690774	dlc_data	/model/obj/o36_9300.bnd
78052465	gamedata	/menu/Text/Polish/pluralSelect.fmg
78258042	gamedata	/TimeAct/chr/c307000_snd.tae
78258042	dlc_data	/TimeAct/chr/c307000_snd.tae
78258042	chr	/TimeAct/chr/c307000_snd.tae
78455658	obj	/model/obj/o04_2030.bnd
78455658	gamedata	/model/obj/o04_2030.bnd
78455658	dlc_data	/model/obj/o04_2030.bnd
79685224	gamedata	/model/parts/face/FC_8220_M.bnd
80668821	gamedata	/ezstate/ai775000.esd
80668821	ezstate	/ezstate/ai775000.esd
80668821	dlc_data	/ezstate/ai775000.esd
81544182	parts	/model/parts/head/HD_6100_F.bnd
81544182	gamedata	/model/parts/head/HD_6100_F.bnd
81664044	obj	/TimeAct/obj/o19_9000.tae
81664044	gamedata	/TimeAct/obj/o19_9000.tae
81664044	dlc_data	/TimeAct/obj/o19_9000.tae
82418563	parts	/model/parts/weapon/WP_6440_M_A.bnd
82418563	gamedata	/model/parts/weapon/WP_6440_M_A.bnd
82418563	dlc_data	/model/parts/weapon/WP_6440_M_A.bnd
82462916	obj	/PrefabEditor/o10_2030.pfbbin
82462916	gamedata	/PrefabEditor/o10_2030.pfbbin
82462916	dlc_data	/PrefabEditor/o10_2030.pfbbin
83418137	gamedata	/TimeAct/chr/c725000_pl.tae
83418137	dlc_data	/TimeAct/chr/c725000_pl.tae
83418137	chr	/TimeAct/chr/c725000_pl.tae
84131878	parts	/model/parts/weapon/WP_3210_M_L.bnd
84131878	gamedata	/model/parts/weapon/WP_3210_M_L.bnd
84273468	gamedata	/TimeAct/chr/c151010_snd.tae
84273468	dlc_data	/TimeAct/chr/c151010_snd.tae
84273468	chr	/TimeAct/chr/c151010_snd.tae
84471111	gamedata	/ezstate/ai702000.esd
84471111	ezstate	/ezstate/ai702000.esd
84471111	dlc_data	/ezstate/ai702000.esd
84758247	gamedata	/model/parts/Face/FG_1001_F_FG.bnd
85412366	obj	/TimeAct/obj/o19_9002.tae
85412366	gamedata	/TimeAct/obj/o19_9002.tae
85412366	dlc_data	/TimeAct/obj/o19_9002.tae
86094540	parts	/model/parts/body/BD_9911_F_L.bnd
86094540	gamedata	/model/parts/body/BD_9911_F_L.bnd
86127992	obj	/model/obj/o00_9123.bnd
86127992	obj	/TimeAct/obj/o11_5013.tae
86127992	gamedata	/model/obj/o00_9123.bnd
86127992	gamedata	/TimeAct/obj/o11_5013.tae
86127992	dlc_data	/model/obj/o00_9123.bnd
86127992	dlc_data	/TimeAct/obj/o11_5013.tae
86214459	parts	/model/parts/body/BD_2460_M_L.bnd
86214459	gamedata	/model/parts/body/BD_2460_M_L.bnd
86246795	parts	/model/parts/weapon/WP_4290_M_L.bnd
86246795	gamedata	/model/parts/weapon/WP_4290_M_L.bnd
86551450	parts	/model/parts/leg/LG_1370_M.bnd
86551450	gamedata	/model/parts/leg/LG_1370_M.bnd
87286527	obj	/TimeAct/obj/o19_9003.tae
87286527	gamedata	/TimeAct/obj/o19_9003.tae
87286527	dlc_data	/TimeAct/obj/o19_9003.tae
87343786	gamedata	/TimeAct/chr/c603010_snd.tae
87343786	dlc_data	/TimeAct/chr/c603010_snd.tae
87343786	chr	/TimeAct/chr/c603010_snd.tae
87492705	parts	/model/parts/arm/AM_2540_M.bnd
87492705	gamedata	/model/parts/arm/AM_2540_M.bnd
88385161	parts	/model/parts/weapon/WP_1430_M.bnd
88385161	gamedata	/model/parts/weapon/WP_1430_M.bnd
88573440	parts	/model/parts/body/BD_3081_F_L.bnd
88573440	gamedata	/model/parts/body/BD_3081_F_L.bnd
89160688	obj	/TimeAct/obj/o19_9004.tae
89160688	gamedata	/TimeAct/obj/o19_9004.tae
89160688	dlc_data	/TimeAct/obj/o19_9004.tae
89234609	obj	/PrefabEditor/o85_0510.pfbbin
89234609	gamedata	/PrefabEditor/o85_0510.pfbbin
89234609	dlc_data	/PrefabEditor/o85_0510.pfbbin
89267323	map	/param/IntrudePointParam_m10_10_00_00.param
89267323	gamedata	/param/IntrudePointParam_m10_10_00_00.param
90746144	obj	/model/obj/o10_1140.bnd
90746144	gamedata	/model/obj/o10_1140.bnd
90746144	dlc_data	/model/obj/o10_1140.bnd
90764737	gamedata	/model/chr/c2051.texbnd
90764737	dlc_data	/model/chr/c2051.texbnd
90764737	chr	/model/chr/c2051.texbnd
91087265	gamedata	/ezstate/ai132010.esd
91087265	ezstate	/ezstate/ai132010.esd
91087265	dlc_data	/ezstate/ai132010.esd
91207094	gamedata	/model/map/l10_23_00_00.hkxbdt
91207094	map	/model/map/l10_23_00_00.hkxbdt
91207226	map	/model/map/l10_23_00_00.hkxbhd
91207226	gamedata	/model/map/l10_23_00_00.hkxbhd
91562426	obj	/model/obj/o03_9410.bnd
91562426	obj	/TimeAct/obj/o14_5300.tae
91562426	gamedata	/model/obj/o03_9410.bnd
91562426	gamedata	/TimeAct/obj/o14_5300.tae
91562426	dlc_data	/model/obj/o03_9410.bnd
91562426	dlc_data	/TimeAct/obj/o14_5300.tae
92693373	gamedata	/sound/frpg2_c5040.bnd
92693373	dlc_data	/sound/frpg2_c5040.bnd
92693373	chr	/sound/frpg2_c5040.bnd
92707373	obj	/PrefabEditor/o25_2020.pfbbin
92707373	gamedata	/PrefabEditor/o25_2020.pfbbin
92707373	dlc_data	/PrefabEditor/o25_2020.pfbbin
92909010	obj	/TimeAct/obj/o19_9006.tae
92909010	gamedata	/TimeAct/obj/o19_9006.tae
92909010	dlc_data	/TimeAct/obj/o19_9006.tae
93019727	obj	/PrefabEditor/o36_1201.pfbbin
